date,keywords,count
2011,taphonomy,10
2011,paleolimnology,10
2011,late glacial,10
2011,spain,10
2010,palaeoenvironment,10
2010,ostracoda,10
2010,salinity,10
2010,hunter-gatherers,10
2010,precipitation,10
2010,plant macrofossils,10
2010,tephrochronology,10
2010,environmental change,10
2010,speleothem,10
2010,climatic change,10
2010,sediment,10
2013,monsoon,10
2013,anthropocene,10
2013,oxygen isotopes,10
2013,radiocarbon,10
2013,arctic,10
2013,temperature,10
2012,climate variability,10
2012,speleothems,10
2012,chronology,10
2012,paleoclimatology,10
2012,erosion,10
2012,geochronology,10
2012,ancient dna,10
2012,arctic,10
2012,iceland,10
2012,china,10
1995,pollen,10
1996,climatic change,10
1996,palynology,10
1999,biogeography,10
1999,late quaternary,10
1999,late pleistocene,10
1999,paleoecology,10
1998,sea-level change,10
1998,palaeoclimate,10
1998,stable isotopes,10
1998,climatic change,10
1998,late pleistocene,10
2002,pleistocene,10
2002,paleolimnology,10
2002,radiocarbon dating,10
2002,palaeolimnology,10
2002,late pleistocene,10
2002,climatic change,10
2003,last glacial maximum,10
2003,sea-level change,10
2003,mid-holocene,10
2003,paleoseismology,10
2003,paleoclimatology,10
2003,charcoal,10
2000,younger dryas,10
2000,stratigraphy,10
2000,radiocarbon dating,10
2000,late-glacial,10
2000,palaeolimnology,10
2000,sea-level change,10
2000,early holocene,10
2001,paleoenvironment,10
2001,sea-level change,10
2001,stratigraphy,10
2006,antarctica,10
2006,last glacial maximum,10
2006,deglaciation,10
2006,palaeohydrology,10
2006,china,10
2006,environmental change,10
2006,speleothems,10
2007,antarctica,10
2007,last glacial maximum,10
2007,baltic sea,10
2007,'little ice age',10
2007,mediterranean,10
2007,palaeoenvironment,10
2007,geomorphology,10
2007,geoarchaeology,10
2004,foraminifera,10
2004,mid-holocene,10
2004,tephrochronology,10
2004,paleoseismology,10
2005,early holocene,10
2005,vegetation change,10
2005,carbon isotopes,10
2005,radiocarbon dating,10
2005,south america,10
2008,phylogeography,10
2008,palaeoenvironment,10
2008,speleothem,10
2008,geochronology,10
2008,vegetation,10
2008,transfer function,10
2008,argentina,10
2008,macrofossils,10
2008,iceland,10
2008,taphonomy,10
2009,stratigraphy,10
2009,deglaciation,10
2009,fire,10
2009,taphonomy,10
2009,patagonia,10
2009,loess,10
2009,late glacial,10
2014,palynology,9
2014,anthropocene,9
2014,late pleistocene,9
2014,palaeoclimate,9
2014,luminescence dating,9
2014,late quaternary,9
2014,ancient dna,9
2014,oxygen isotopes,9
2014,lake level,9
2014,greenland ice sheet,9
2011,population genetics,9
2011,geochronology,9
2011,diatom,9
2011,mid-holocene,9
2011,loess,9
2011,eastern mediterranean,9
2011,europe,9
2011,monsoon,9
2011,vegetation dynamics,9
2011,sea-level change,9
2011,stalagmite,9
2010,temperature,9
2010,east asian monsoon,9
2010,south china sea,9
2010,neotectonics,9
2010,quartz,9
2010,sea-level change,9
2010,optical dating,9
2010,mid-holocene,9
2010,enso,9
2010,tsunami,9
2010,charcoal analysis,9
2010,paleolimnology,9
2010,lake sediment,9
2010,luminescence dating,9
2013,varves,9
2013,greenland ice sheet,9
2013,lateglacial,9
2013,itcz,9
2013,extinction,9
2013,loess,9
2013,iberian peninsula,9
2013,mesolithic,9
2013,alaska,9
2013,biogeography,9
2013,drought,9
2013,iceland,9
2013,c-14,9
2013,agriculture,9
2013,lgm,9
2013,holocene climate,9
2013,environmental change,9
2013,stratigraphy,9
2013,taphonomy,9
2013,patagonia,9
2013,solar activity,9
2012,sediment,9
2012,south africa,9
2012,osl,9
2012,late glacial,9
2012,extinction,9
2012,refugia,9
2012,environmental changes,9
2012,magnetic susceptibility,9
2012,plant macrofossils,9
2012,asian monsoon,9
2012,medieval climate anomaly,9
2012,carbon isotopes,9
1995,radiocarbon dating,9
1995,vegetation history,9
1997,paleoclimatology,9
1997,diatoms,9
1997,human impact,9
1997,sediments,9
1996,pleistocene,9
1996,diatoms,9
1996,pollen analysis,9
1999,peat,9
1999,radiocarbon dating,9
1999,palaeoecology,9
1999,human impact,9
1999,sediments,9
1998,new zealand,9
1998,sedimentology,9
1998,human impact,9
2002,fire,9
2002,antarctica,9
2002,early holocene,9
2002,benthic foraminifera,9
2002,north atlantic,9
2002,black sea,9
2002,marmara sea,9
2002,younger dryas,9
2002,varves,9
2002,dendroclimatology,9
2003,argentina,9
2003,early holocene,9
2003,neotectonics,9
2003,younger dryas,9
2003,geochemistry,9
2003,peat,9
2003,drought,9
2003,fire,9
2003,south america,9
2003,iceland,9
2003,environmental change,9
2003,palaeoenvironment,9
2000,geomorphology,9
2000,scotland,9
2000,palaeoceanography,9
2000,radiocarbon,9
2000,new zealand,9
2000,peat,9
2001,earthquakes,9
2001,paleolimnology,9
2001,late-glacial,9
2006,sediment,9
2006,climatic change,9
2006,geomorphology,9
2006,phylogeography,9
2006,mid-holocene,9
2006,south america,9
2006,little ice age,9
2006,paleoceanography,9
2006,palaeoenvironment,9
2006,lake sediment,9
2006,paleoseismology,9
2006,karst,9
2007,paleoseismology,9
2007,sediment,9
2007,erosion,9
2007,environmental change,9
2007,paleoceanography,9
2007,grain size,9
2007,argentina,9
2007,deglaciation,9
2007,tephra,9
2004,paleolimnology,9
2004,tephra,9
2004,geochemistry,9
2004,argentina,9
2004,chile,9
2004,vegetation,9
2004,mediterranean,9
2004,'little ice age',9
2004,sea-level change,9
2004,palaeolimnology,9
2005,climatic change,9
2005,loess,9
2005,sedimentology,9
2005,soil erosion,9
2005,phylogeography,9
2005,geoarchaeology,9
2005,iceland,9
2005,deforestation,9
2005,last glacial maximum,9
2005,younger dryas,9
2008,tectonics,9
2008,benthic foraminifera,9
2008,paleoseismology,9
2008,monsoon,9
2008,china,9
2008,tibetan plateau,9
2008,peat,9
2009,climate variability,9
2009,foraminifera,9
2009,sedimentation,9
2009,land use,9
2009,transfer function,9
2009,taxonomy,9
2009,permafrost,9
2009,paleoenvironment,9
2009,south america,9
2009,dendrochronology,9
2014,paleohydrology,8
2014,patagonia,8
2014,carbon,8
2014,carbon isotopes,8
2014,antarctica,8
2014,palaeoenvironment,8
2014,gis,8
2014,erosion,8
2014,sediment,8
2011,tephrochronology,8
2011,ostracods,8
2011,australia,8
2011,sedimentology,8
2011,norway,8
2011,patagonia,8
2011,zooarchaeology,8
2011,carbon isotopes,8
2011,alps,8
2011,land use,8
2011,stable isotope,8
2011,speleothem,8
2011,vegetation history,8
2011,lake sediment,8
2011,paleoenvironment,8
2011,fire history,8
2010,sea-level,8
2010,floodplain,8
2010,biogeography,8
2010,osl,8
2010,alps,8
2010,mesolithic,8
2010,archaeology,8
2010,paleoceanography,8
2010,extinction,8
2010,ancient dna,8
2010,grain size,8
2010,south africa,8
2010,gulf of cadiz,8
2010,paleoclimatology,8
2010,environmental magnetism,8
2013,precipitation,8
2013,paleohydrology,8
2013,geoarchaeology,8
2013,erosion,8
2013,carbon isotopes,8
2013,phytoliths,8
2013,neotectonics,8
2013,sedimentation,8
2013,remote sensing,8
2013,peat,8
2013,central europe,8
2013,mammals,8
2013,climate variability,8
2013,grain size,8
2012,fossil pollen,8
2012,conservation,8
2012,turkey,8
2012,temperature,8
2012,east asian monsoon,8
2012,biodiversity,8
2012,caribbean,8
2012,seasonality,8
2012,soil erosion,8
2012,delta,8
2012,iberian peninsula,8
2012,neolithic,8
2012,holocene thermal maximum,8
2012,lacustrine sediments,8
2012,bronze age,8
2012,diatom,8
2012,megafauna,8
2012,oxygen isotopes,8
1995,paleoecology,8
1995,environmental change,8
1995,paleoclimate,8
1995,pollen analysis,8
1997,stratigraphy,8
1997,climate,8
1997,paleoecology,8
1997,late-glacial,8
1997,radiocarbon dating,8
1997,erosion,8
1996,paleoecology,8
1999,palaeolimnology,8
1999,paleolimnology,8
1999,extinction,8
1999,geochemistry,8
1999,younger dryas,8
1999,dendrochronology,8
1998,late holocene,8
1998,tephrochronology,8
1998,sea level,8
2002,vegetation,8
2002,lakes,8
2002,lake sediments,8
2002,seismic stratigraphy,8
2002,archaeology,8
2002,peat,8
2002,pinus sylvestris,8
2003,oxygen isotopes,8
2003,alaska,8
2003,vegetation,8
2003,monsoon,8
2003,canada,8
2003,british columbia,8
2003,stratigraphy,8
2003,late-glacial,8
2003,tephra,8
2000,siberia,8
2000,paleolimnology,8
2000,paleohydrology,8
2000,arctic,8
2001,paleohydrology,8
2001,alluvial fans,8
2001,charcoal,8
2001,plant macrofossils,8
2001,biogeography,8
2006,coastal evolution,8
2006,biogeography,8
2006,neolithic,8
2006,radiocarbon,8
2006,palaeoceanography,8
2006,luminescence dating,8
2006,benthic foraminifera,8
2006,organic matter,8
2006,paleoclimatology,8
2007,late glacial,8
2007,sediments,8
2007,osl dating,8
2007,lacustrine sediments,8
2007,delta,8
2004,late glacial,8
2004,early holocene,8
2004,lake sediments,8
2004,deglaciation,8
2004,paleoenvironment,8
2004,little ice age,8
2004,benthic foraminifera,8
2005,mid-holocene,8
2005,environmental change,8
2005,land use,8
2005,macrofossils,8
2005,fire,8
2005,enso,8
2005,liquefaction,8
2005,australia,8
2005,chironomids,8
2005,andes,8
2005,paleoseismology,8
2005,paleolimnology,8
2008,brazil,8
2008,alaska,8
2008,lake,8
2008,early holocene,8
2008,osl dating,8
2008,italy,8
2008,active fault,8
2008,canada,8
2008,little ice age,8
2008,plant macrofossils,8
2008,antarctica,8
2008,glaciation,8
2008,biogeography,8
2008,palaeoclimatology,8
2009,geochronology,8
2009,charcoal analysis,8
2009,mid-holocene,8
2009,sea ice,8
2009,sediments,8
2009,glaciation,8
2009,lake sediment,8
2009,mtdna,8
2009,china,8
2009,africa,8
2009,younger dryas,8
2009,osl dating,8
2009,greece,8
2009,peat,8
2009,early holocene,8
2014,iberian peninsula,7
2014,vegetation history,7
2014,paleoseismology,7
2014,fire,7
2014,east asian monsoon,7
2014,climatic change,7
2014,alaska,7
2014,paleoceanography,7
2014,lateglacial,7
2014,indian summer monsoon,7
2014,chronology,7
2014,mexico,7
2014,sea-level change,7
2014,younger dryas,7
2014,fire history,7
2014,phylogeography,7
2014,china,7
2014,east asian summer monsoon,7
2014,australia,7
2014,monsoon,7
2011,temperature,7
2011,salinity,7
2011,speleothems,7
2011,chronology,7
2011,precipitation,7
2011,lacustrine sediments,7
2011,climate variability,7
2011,agriculture,7
2011,arctic,7
2011,svalbard,7
2011,obsidian,7
2011,landslide,7
2011,greenland,7
2011,sediments,7
2011,paleoenvironments,7
2011,wetlands,7
2011,biogeography,7
2011,tectonics,7
2011,diagenesis,7
2011,sea surface temperature,7
2010,sedimentation,7
2010,modelling,7
2010,europe,7
2010,conservation,7
2010,zooarchaeology,7
2010,baltic sea,7
2010,benthic foraminifera,7
2010,palaeoenvironments,7
2010,mexico,7
2010,palaeolimnology,7
2010,taxonomy,7
2010,estuary,7
2010,productivity,7
2010,tectonics,7
2010,greece,7
2010,testate amoebae,7
2010,alaska,7
2013,vegetation change,7
2013,south africa,7
2013,plant macrofossils,7
2013,sea surface temperature,7
2013,magnetic susceptibility,7
2013,chironomidae,7
2013,sediments,7
2013,productivity,7
2013,palaeolimnology,7
2013,north atlantic,7
2013,southern ocean,7
2013,migration,7
2013,zooarchaeology,7
2013,paleoclimatology,7
2013,paleoenvironmental reconstruction,7
2013,sediment,7
2013,sea ice,7
2013,fluvial geomorphology,7
2013,diversity,7
2013,paleoseismology,7
2013,paleoceanography,7
2013,sea-level changes,7
2013,stable carbon isotopes,7
2013,geochronology,7
2013,spain,7
2013,baltic sea,7
2012,grain size,7
2012,lake,7
2012,middle holocene,7
2012,taxonomy,7
2012,speleothem,7
2012,environmental change,7
2012,andes,7
2012,domestication,7
2012,glaciation,7
2012,enso,7
2012,itcz,7
2012,charcoal analysis,7
2012,agriculture,7
2012,mangrove,7
2012,isotopes,7
2012,dendrochronology,7
2012,tierra del fuego,7
2012,luminescence dating,7
2012,non-pollen palynomorphs,7
2012,drought,7
2012,medieval warm period,7
2012,sea-level change,7
2012,stable carbon isotopes,7
1990,holocene,7
1993,quaternary,7
1992,pollen analysis,7
1995,sea level,7
1994,paleoecology,7
1994,palynology,7
1997,late glacial,7
1997,oxygen isotopes,7
1997,paleoceanography,7
1997,stable isotopes,7
1997,foraminifera,7
1996,vegetation history,7
1996,late pleistocene,7
1996,quaternary,7
1999,sedimentology,7
1999,argentina,7
1999,tephra,7
1999,palaeoclimatology,7
1999,france,7
1999,lake sediments,7
1999,taphonomy,7
1998,biogeography,7
1998,peat,7
1998,paleolimnology,7
1998,antarctica,7
2002,charcoal,7
2002,neotectonics,7
2002,tephra,7
2002,sequence stratigraphy,7
2002,chironomids,7
2002,monsoon,7
2002,paleoceanography,7
2002,palaeoenvironment,7
2002,continental shelf,7
2002,china,7
2002,zooarchaeology,7
2002,tree rings,7
2002,'little ice age',7
2003,late glacial,7
2003,mexico,7
2003,deglaciation,7
2003,new zealand,7
2003,south china sea,7
2003,brazil,7
2003,coastal evolution,7
2003,tephrochronology,7
2003,archaeology,7
2003,fire history,7
2003,sea level,7
2003,palaeolimnology,7
2003,sea-level changes,7
2003,geochronology,7
2003,lateglacial,7
2003,late pleistocene,7
2000,canada,7
2000,china,7
2000,vegetation,7
2000,magnetic susceptibility,7
2000,fire,7
2000,monsoon,7
2000,paleoclimatology,7
2000,oxygen isotopes,7
2000,baltic sea,7
2000,environmental change,7
2000,plant macrofossils,7
2000,mediterranean sea,7
2000,pollen data,7
2000,palaeoenvironment,7
2001,speleothems,7
2001,active tectonics,7
2001,environmental change,7
2001,australia,7
2001,isotopes,7
2001,argentina,7
2001,vegetation,7
2001,last glacial maximum,7
2001,geomorphology,7
2001,spain,7
2001,iceland,7
2001,sedimentation,7
2001,paleoceanography,7
2001,sedimentology,7
2001,antarctica,7
2001,sediments,7
2001,china,7
2001,carbon isotopes,7
2006,seismic stratigraphy,7
2006,vegetation,7
2006,groundwater,7
2006,north atlantic,7
2006,temperature,7
2006,iceland,7
2006,lacustrine sediments,7
2006,charcoal analysis,7
2006,stratigraphy,7
2006,neotectonics,7
2006,sediments,7
2006,early holocene,7
2006,drought,7
2006,dendrochronology,7
2006,lateglacial,7
2007,alaska,7
2007,paleoenvironment,7
2007,solar forcing,7
2007,climate variability,7
2007,lateglacial,7
2007,palaeolimnology,7
2007,brazil,7
2007,fire,7
2007,subsidence,7
2007,biodiversity,7
2007,oxygen isotopes,7
2007,fire history,7
2007,mtdna,7
2007,arctic,7
2007,palaeoclimatology,7
2007,benthic foraminifera,7
2007,tephrochronology,7
2007,iceland,7
2004,loess,7
2004,dinoflagellate cysts,7
2004,lake level,7
2004,palaeoenvironment,7
2004,solar forcing,7
2004,peat,7
