date,keywords,count
2014,groundwater,27
2014,disturbance,27
2008,metals,27
2009,metals,27
2011,mercury,27
2011,distribution,27
2011,anthropogenic disturbance,27
2010,soil,27
2013,nutrients,27
2013,diatoms,27
2013,human impact,27
2013,risk assessment,27
2012,mercury,27
1998,heavy metals,26
2006,eutrophication,26
2014,metals,26
2014,risk assessment,26
2014,human impact,26
2008,holocene,26
2008,mercury,26
2009,air pollution,26
2011,anthropogenic,26
2010,air pollution,26
2010,trace elements,26
2013,fish,26
2012,ocean acidification,26
2001,heavy metals,25
2001,climate change,25
2006,biodiversity,25
2014,land use,25
2014,nitrogen,25
2009,water quality,25
2009,geochemistry,25
2011,fish,25
2011,enrichment factor,25
2011,remote sensing,25
2013,trace metals,25
2013,carbon cycle,25
2013,contamination,25
2013,cluster analysis,25
1999,heavy metals,24
2006,sediment,24
2006,mercury,24
2007,sediments,24
2014,trace metals,24
2014,soil,24
2014,anthropogenic disturbance,24
2008,trace elements,24
2009,enrichment factor,24
2009,holocene,24
2011,china,24
2011,phytoplankton,24
2010,stable isotopes,24
2010,metals,24
2013,phytoplankton,24
2013,disturbance,24
2013,global warming,24
2013,estuary,24
2013,monitoring,24
2012,holocene,24
2006,soil,23
2007,disturbance,23
2007,sediment,23
2014,anthropogenic impact,23
2008,anthropogenic,23
2008,water quality,23
2008,land use,23
2008,nutrients,23
2009,anthropogenic disturbance,23
2009,disturbance,23
2011,principal component analysis,23
2011,monitoring,23
2011,ocean acidification,23
2010,remote sensing,23
2010,eutrophication,23
2013,phosphorus,23
2013,china,23
2013,habitat fragmentation,23
2013,ozone,23
2013,arsenic,23
2012,pm10,23
2002,climate change,22
2000,heavy metals,22
2006,land use,22
2006,metals,22
2007,biodiversity,22
2005,conservation,22
2014,urbanization,22
2014,china,22
2014,ozone,22
2009,climate,22
2009,carbon dioxide,22
2011,temperature,22
2011,estuary,22
2011,phosphorus,22
2010,human impact,22
2010,invasive species,22
2013,biomonitoring,22
2013,heavy metal,22
2012,invasive species,22
2012,monitoring,22
2012,metals,22
2012,anthropogenic,22
2002,eutrophication,21
2003,mercury,21
2000,mercury,21
2006,disturbance,21
2007,anthropogenic disturbance,21
2004,mercury,21
2014,source apportionment,21
2014,ocean acidification,21
2014,enrichment factor,21
2014,monitoring,21
2008,trace metals,21
2009,heavy metal,21
2009,nutrients,21
2011,contamination,21
2011,heavy metal,21
2010,holocene,21
2010,anthropogenic impacts,21
2010,nutrients,21
2010,diversity,21
2013,invasive species,21
2013,anthropogenic activities,21
2013,precipitation,21
2013,distribution,21
2013,anthropogenic,21
2012,soil,21
2012,sediments,21
2012,trace elements,21
2006,nutrients,20
2007,trace metals,20
2007,gis,20
2004,conservation,20
2005,land use,20
2005,eutrophication,20
2005,biodiversity,20
2005,mercury,20
2014,multivariate analysis,20
2014,fish,20
2014,anthropogenic,20
2014,contamination,20
2008,global warming,20
2009,global warming,20
2009,nitrogen,20
2009,cluster analysis,20
2009,estuary,20
2009,contamination,20
2009,diversity,20
2009,agriculture,20
2009,soil,20
2009,trace elements,20
2011,precipitation,20
2011,invasive species,20
2011,trace metals,20
2010,gis,20
2010,fish,20
2010,geochemistry,20
2010,climate,20
2010,estuary,20
2013,stable isotopes,20
2013,air pollution,20
2013,wetlands,20
2013,climate models,20
2012,phosphorus,20
2012,genetic diversity,20
2012,china,20
1997,climate change,19
1997,heavy metals,19
2003,sediment,19
2006,remote sensing,19
2007,aerosol,19
2007,phosphorus,19
2007,human impact,19
2004,aerosols,19
2005,pollution,19
2014,agriculture,19
2014,global change,19
2008,phosphorus,19
2008,monitoring,19
2008,gis,19
2009,remote sensing,19
2009,urbanization,19
2009,phosphorus,19
2011,anthropogenic impact,19
2010,lead,19
2010,environment,19
2010,global warming,19
2013,principal component analysis,19
2013,diversity,19
2013,aerosol,19
2013,particulate matter,19
2012,carbon dioxide,19
2012,human impact,19
2012,climate,19
2000,climate change,18
2001,conservation,18
2007,contamination,18
2004,eutrophication,18
2005,trace elements,18
2005,disturbance,18
2014,pm10,18
2014,diversity,18
2014,mediterranean sea,18
2014,stable isotopes,18
2014,holocene,18
2008,groundwater,18
2008,sediments,18
2008,nitrogen,18
2008,diversity,18
2008,india,18
2009,habitat fragmentation,18
2009,pollen,18
2009,stable isotopes,18
2011,diversity,18
2011,mediterranean sea,18
2011,air pollution,18
2010,land use,18
2010,heavy metal,18
2010,fire,18
2010,anthropogenic impact,18
2013,species richness,18
2013,india,18
2013,resilience,18
2013,nitrate,18
2013,climate variability,18
2013,factor analysis,18
2013,aerosols,18
2013,microsatellites,18
2012,phytoplankton,18
2012,land use,18
1999,climate change,17
1999,sediments,17
1999,eutrophication,17
2002,aerosol,17
2002,mercury,17
2003,pollution,17
2003,biodiversity,17
2003,conservation,17
2000,trace metals,17
2007,mercury,17
2004,lead,17
2004,sediments,17
2005,soil,17
2014,principal component analysis,17
2014,dispersal,17
2014,phosphorus,17
2014,remote sensing,17
2014,carbon dioxide,17
2014,spatial distribution,17
2008,air pollution,17
2008,anthropogenic disturbance,17
2009,habitat,17
2009,anthropogenic impact,17
2011,arctic,17
2011,organic matter,17
2011,arsenic,17
2011,dispersal,17
2010,genetic diversity,17
2010,aerosol,17
2010,particulate matter,17
2010,adaptation,17
2010,groundwater,17
2013,ecosystem services,17
2013,organic matter,17
2013,water framework directive,17
2013,anthropogenic effects,17
2013,global change,17
2013,surface water,17
2013,multivariate analysis,17
2012,nutrients,17
2012,particulate matter,17
2012,stable isotopes,17
2012,pm2.5,17
2002,aerosols,16
2002,nitrogen,16
2003,aerosol,16
2001,trace metals,16
2006,distribution,16
2006,trace elements,16
2007,fish,16
2007,soil,16
2007,china,16
2007,metals,16
2004,biodiversity,16
2004,sediment,16
2004,nitrogen,16
2005,water quality,16
2014,lead,16
2014,carbon,16
2014,organic matter,16
2014,aerosols,16
2014,climate,16
2014,mediterranean,16
2008,china,16
2008,species richness,16
2008,agriculture,16
2008,biomonitoring,16
2008,remote sensing,16
2008,pm10,16
2009,principal component analysis,16
2009,china,16
2011,black carbon,16
2011,diatoms,16
2011,fragmentation,16
2011,biomarkers,16
2011,management,16
2011,species richness,16
2011,carbon dioxide,16
2011,adaptation,16
2010,urbanization,16
2010,china,16
2010,phosphorus,16
2010,india,16
2013,arctic,16
2013,sequential extraction,16
2013,air quality,16
2013,management,16
2013,modeling,16
2013,temperature,16
2013,salinity,16
2012,diversity,16
2012,trace metals,16
2012,enrichment factor,16
2012,disturbance,16
2012,agriculture,16
2012,groundwater,16
2012,aerosol,16
2012,population genetics,16
1998,climate change,15
1998,mercury,15
2003,aerosols,15
2003,holocene,15
2001,sediment,15
2006,gis,15
2006,agriculture,15
2006,holocene,15
2006,contamination,15
2007,stable isotopes,15
2007,agriculture,15
2007,air pollution,15
2007,land use,15
2007,monitoring,15
2007,remote sensing,15
2007,climate,15
2004,aerosol,15
2004,holocene,15
2005,global warming,15
2005,arctic,15
2014,nutrients,15
2014,phytoplankton,15
2014,aerosol,15
2014,anthropogenic effects,15
2014,trace elements,15
2008,estuary,15
2008,habitat fragmentation,15
2008,anthropogenic impact,15
2009,invasive species,15
2009,arsenic,15
2009,human impact,15
2009,fish,15
2009,trace metals,15
2009,deforestation,15
2011,holocene,15
2011,turkey,15
2011,pm2.5,15
2011,geochemistry,15
2011,wetlands,15
2011,environment,15
2010,precipitation,15
2010,aerosols,15
2010,sequential extraction,15
2010,principal component analysis,15
2010,management,15
2010,species richness,15
2010,factor analysis,15
2013,estuaries,15
2013,ecology,15
2013,dispersal,15
2013,agriculture,15
2013,hydrochemistry,15
2013,adaptation,15
2012,metal,15
2012,air pollution,15
2012,biomarkers,15
1996,pollution,14
2002,sediment,14
2003,eutrophication,14
2003,metals,14
2006,aerosols,14
2006,diversity,14
2006,species richness,14
2006,lead,14
2006,diatoms,14
2006,anthropogenic disturbance,14
2007,great lakes,14
2007,estuary,14
2007,environment,14
2004,water quality,14
2004,trace metals,14
2005,species richness,14
2014,air pollution,14
2014,pm2.5,14
2014,biomonitoring,14
2014,acidification,14
2014,biogeography,14
2014,anthropogenic activities,14
2008,ocean acidification,14
2008,baltic sea,14
2008,geochemistry,14
2008,arsenic,14
2008,fire,14
2008,stable isotopes,14
2008,urbanization,14
2009,restoration,14
2009,species richness,14
2009,factor analysis,14
2009,gis,14
2009,fragmentation,14
2009,environment,14
2009,mexico,14
2009,organic carbon,14
2011,pm10,14
2011,macroalgae,14
2011,drought,14
2011,water framework directive,14
2011,phylogeography,14
2011,biomonitoring,14
2011,fire,14
2011,watershed,14
2011,anthropogenic noise,14
2011,mediterranean,14
2011,particulate matter,14
2011,genetic diversity,14
2011,global change,14
2010,habitat fragmentation,14
2010,phytoplankton,14
2010,arsenic,14
2010,atmospheric deposition,14
2010,microsatellites,14
2013,copper,14
2013,sustainability,14
2013,radiative forcing,14
2013,source apportionment,14
2013,biogeography,14
2013,population genetics,14
2013,pahs,14
2013,geochemistry,14
2013,macroinvertebrates,14
2013,restoration,14
2012,global warming,14
2012,anthropogenic impacts,14
2012,ozone,14
2012,source apportionment,14
2012,adaptation,14
2012,cluster analysis,14
2002,climate,13
2002,water quality,13
2003,sediments,13
2000,pollution,13
2000,holocene,13
2001,holocene,13
2006,trace metals,13
2006,air pollution,13
2006,urbanization,13
2006,fish,13
2007,geochemistry,13
2007,species richness,13
2007,pm2.5,13
2007,pm10,13
2007,diatoms,13
2004,distribution,13
2004,anthropogenic,13
2004,disturbance,13
2005,nitrogen,13
2005,temperature,13
2005,sediment,13
2014,nitrate,13
2014,geochemistry,13
2014,precipitation,13
2014,temperature,13
2014,gis,13
2014,air quality,13
2014,microsatellites,13
2014,cluster analysis,13
2014,bioaccumulation,13
2014,soil erosion,13
2014,cadmium,13
2014,europe,13
2014,resilience,13
2014,radiative forcing,13
2008,carbon dioxide,13
2008,climate,13
2008,invasive species,13
2008,ozone,13
2008,soil,13
2008,emission,13
2008,fragmentation,13
2008,aerosol,13
2009,adaptation,13
2009,source apportionment,13
2009,anthropogenic activities,13
2009,diatoms,13
2009,pahs,13
2009,ecology,13
2009,ocean acidification,13
2011,hydrology,13
2011,co2,13
2011,biogeography,13
2011,anthropogenic impacts,13
2011,agriculture,13
2011,carbon,13
2010,fragmentation,13
2010,temperature,13
2010,biogeography,13
2010,biomarkers,13
2010,restoration,13
2010,migration,13
2010,carbon dioxide,13
2010,enrichment factor,13
2013,carbon,13
2013,erosion,13
2013,hydrology,13
2013,pm10,13
2013,bioaccumulation,13
2013,icp-ms,13
2013,polycyclic aromatic hydrocarbons,13
2012,principal component analysis,13
2012,microsatellite,13
2012,diatoms,13
1997,sediments,12
2002,atmosphere,12
2002,biodiversity,12
2002,holocene,12
2002,sediments,12
2003,carbon dioxide,12
2003,air pollution,12
2003,climate,12
2000,conservation,12
2000,ozone,12
2000,sediment,12
2000,sediments,12
2001,pollution,12
2006,human impact,12
2006,principal component analysis,12
2007,habitat,12
2007,river,12
2007,pollen analysis,12
2004,remote sensing,12
2004,nutrients,12
2004,air pollution,12
2004,groundwater,12
2005,human impact,12
2005,holocene,12
2005,trace metals,12
2005,metals,12
2014,habitat fragmentation,12
2014,black carbon,12
2014,arsenic,12
2014,particulate matter,12
2014,estuaries,12
2014,emissions,12
2014,invasive species,12
2014,pollen,12
2008,nitrate,12
2008,fish,12
2008,drought,12
2008,speciation,12
2008,gene flow,12
2008,multivariate analysis,12
2008,enrichment factor,12
2008,precipitation,12
2008,invasion,12
2008,pahs,12
2008,pm2.5,12
2009,spatial distribution,12
2009,drought,12
2009,watershed,12
2009,organic matter,12
2009,water framework directive,12
2009,global change,12
2009,phytoplankton,12
2009,india,12
2009,aerosol,12
2009,karst,12
2011,environmental magnetism,12
2011,resilience,12
2011,pesticides,12
2011,mexico,12
2011,cluster analysis,12
2011,sequential extraction,12
2011,anthropogenic activities,12
2011,seagrass,12
2011,abundance,12
2011,atmospheric pollution,12
2011,pharmaceuticals,12
2011,human disturbance,12
2010,cadmium,12
2010,deforestation,12
2010,cluster analysis,12
2010,pollen,12
2010,diatoms,12
2010,biomonitoring,12
2010,ocean acidification,12
2010,multiple stressors,12
2010,global change,12
2010,estuaries,12
2010,pahs,12
2013,wetland,12
2013,anthropogenic noise,12
2013,forest management,12
2013,water,12
2013,baltic sea,12
2013,uncertainty,12
2013,fire,12
2013,atmospheric deposition,12
2013,cadmium,12
2013,mediterranean sea,12
2013,soil erosion,12
2013,modis,12
2013,predation,12
2013,urban,12
2013,biomarkers,12
2013,metal,12
2013,trends,12
2013,wastewater,12
2013,charcoal,12
2013,bacteria,12
2013,genetic diversity,12
2013,hydrogeochemistry,12
2012,fish,12
2012,microsatellites,12
2012,distribution,12
2012,urbanization,12
1996,heavy metals,11
2002,sulfate,11
2002,air pollution,11
2002,disturbance,11
2002,anthropogenic,11
2003,nitrate,11
2003,water quality,11
2003,nitrogen,11
2003,trace metals,11
2003,ozone,11
2003,nutrients,11
2001,ozone,11
2001,eutrophication,11
2001,anthropogenic,11
2006,acidification,11
2006,pahs,11
2006,china,11
2006,deforestation,11
2006,anthropogenic,11
2006,late holocene,11
2006,stable isotopes,11
2006,habitat fragmentation,11
2007,groundwater,11
2007,global warming,11
2007,source apportionment,11
2007,anthropogenic,11
2007,estuaries,11
2007,soils,11
2004,carbon dioxide,11
2005,sediments,11
2005,climate,11
2005,anthropogenic impact,11
2005,anthropogenic,11
2005,stable isotopes,11
2005,fragmentation,11
2005,diatoms,11
2005,habitat fragmentation,11
2014,heavy metal,11
2014,baltic sea,11
2014,polycyclic aromatic hydrocarbons,11
2014,biomass burning,11
2014,management,11
2014,chemical composition,11
2014,cmip5,11
2014,biomarkers,11
2014,mitigation,11
2014,population dynamics,11
2008,human disturbance,11
2008,biomarkers,11
2008,modeling,11
2008,mediterranean,11
2008,habitat loss,11
2008,carbon sequestration,11
2008,diatoms,11
2008,source apportionment,11
2008,global change,11
2008,phytoplankton,11
2008,human impact,11
2008,seagrass,11
2009,lead,11
2009,ozone,11
2009,protected areas,11
2009,aerosols,11
2009,multivariate analysis,11
2009,species diversity,11
2009,sequential extraction,11
2009,carbon sequestration,11
2009,pm2.5,11
2009,biomonitoring,11
2011,source apportionment,11
2011,birds,11
2011,enrichment factors,11
2011,long-range transport,11
2011,carbon cycle,11
2011,bioaccumulation,11
2011,competition,11
2011,deforestation,11
2011,salinity,11
2011,multivariate analysis,11
2011,microsatellites,11
2011,geomorphology,11
2011,vegetation,11
2011,atlantic forest,11
2011,environmental change,11
2011,methane,11
2011,lead,11
2011,urbanization,11
2010,dust,11
2010,wetlands,11
2010,ozone,11
2010,polycyclic aromatic hydrocarbons,11
2010,mediterranean,11
2010,nitrate,11
2010,brazil,11
2010,speciation,11
2010,extinction,11
2010,vegetation,11
2010,community structure,11
2010,ecology,11
2013,habitat use,11
2013,cmip5,11
2013,fragmentation,11
2013,habitat,11
2013,migration,11
2013,biodiversity conservation,11
2013,co2,11
2013,maxent,11
2013,greenhouse gases,11
2013,reproduction,11
2013,spatial distribution,11
2013,speciation,11
2013,phylogeography,11
2013,coral reefs,11
2013,anthropogenic activity,11
2013,seasonality,11
2013,carbon sequestration,11
2013,land-use change,11
2013,methane,11
2013,environmental change,11
2012,methane,11
2012,pahs,11
2012,fire,11
2012,global change,11
2012,italy,11
2012,anthropogenic disturbance,11
2012,birds,11
2012,resilience,11
2012,remote sensing,11
2012,estuaries,11
1997,mercury,10
1999,pollution,10
1999,mercury,10
1998,pollution,10
1998,eutrophication,10
2002,trace elements,10
2002,species richness,10
2002,conservation,10
2002,atmospheric deposition,10
2003,trace elements,10
2003,anthropogenic disturbance,10
2003,atmospheric deposition,10
2003,anthropogenic effects,10
2003,phosphorus,10
2000,contamination,10
2000,metals,10
2000,anthropogenic,10
2001,soil,10
2001,sediments,10
2001,mercury,10
2006,enrichment factor,10
2006,factor analysis,10
2006,arsenic,10
2006,monitoring,10
2006,heavy metal,10
2006,phosphorus,10
2006,phytoplankton,10
2006,soils,10
2006,climate,10
2006,estuaries,10
2006,salinity,10
2006,geochemistry,10
2007,management,10
2007,diversity,10
2007,microsatellites,10
2007,deforestation,10
2007,palaeoecology,10
2007,water,10
2007,invasive species,10
2007,habitat fragmentation,10
2004,emissions,10
2004,diversity,10
2004,atmospheric deposition,10
2005,geochemistry,10
2005,anthropogenic disturbance,10
2005,air pollution,10
2005,deforestation,10
2005,phytoplankton,10
2014,distribution,10
2014,ph,10
2014,india,10
2014,nitrogen deposition,10
2014,mexico,10
2014,water,10
2014,anthropogenic noise,10
2014,arctic,10
2014,species richness,10
2014,genetic diversity,10
2014,population structure,10
2014,biomass,10
2014,gene flow,10
2014,adaptation,10
2014,ecosystem services,10
2014,hydrology,10
2014,environmental change,10
2014,fragmentation,10
2014,phenology,10
2014,drought,10
2014,factor analysis,10
2014,sewage,10
2008,carbon cycle,10
2008,nitrous oxide,10
2008,magnetic susceptibility,10
2008,risk assessment,10
2008,emissions,10
2008,species diversity,10
2008,denitrification,10
2008,soil pollution,10
2008,aerosols,10
2008,greece,10
2008,organic carbon,10
2009,denitrification,10
2009,monitoring,10
2009,river,10
2009,anthropogenic,10
2009,vulnerability,10
2009,land use change,10
2009,mediterranean sea,10
2009,dissolved oxygen,10
2009,ecological status,10
2009,abundance,10
2009,forest management,10
2011,emission inventory,10
2011,anthropogenic influence,10
2011,spatial distribution,10
2011,sustainability,10
2011,estuaries,10
2011,modelling,10
2011,grassland,10
2011,india,10
2011,nitrogen deposition,10
2011,river,10
2011,hypoxia,10
2011,seasonal variation,10
2011,biological invasions,10
2011,paleoecology,10
2011,speciation,10
2011,baltic sea,10
2011,restoration,10
2011,water,10
2011,toxicity,10
2011,pahs,10
2011,uranium,10
2011,rainwater,10
2011,wetland,10
2011,mortality,10
2010,phytoremediation,10
2010,dispersal,10
2010,distribution,10
2010,land-use change,10
2010,monitoring,10
2010,phylogeography,10
2010,copper,10
2010,ph,10
2010,anthropogenic activities,10
2010,landscape,10
2010,pah,10
2013,vegetation,10
2013,landscape,10
2013,deforestation,10
2013,source,10
2013,oxidative stress,10
2013,pollen,10
2013,cs-137,10
2013,aerosol optical depth,10
2013,isotopes,10
2013,noise,10
2013,paleoclimate,10
2013,toxicity,10
2013,extinction,10
2013,iberian peninsula,10
2012,gis,10
2012,hydrogeochemistry,10
2012,freshwater,10
2012,risk assessment,10
2012,brazil,10
2012,species richness,10
2012,geomorphology,10
2012,south africa,10
2012,aerosols,10
2012,anthropogenic impact,10
2012,habitat fragmentation,10
2012,estuary,10
2012,factor analysis,10
2012,fragmentation,10
2012,bioaccumulation,10
2012,mediterranean sea,10
2012,long-range transport,10
1995,nutrients,9
1997,air pollution,9
1997,conservation,9
1997,ozone,9
1996,sediments,9
1999,water quality,9
1999,soil,9
1998,sediment,9
1998,sediments,9
2002,carbon dioxide,9
2002,anthropogenic effects,9
2002,nutrients,9
2002,fish,9
2002,acidification,9
2003,distribution,9
2003,soil,9
2003,groundwater,9
2003,sulfate,9
2003,global warming,9
2003,ace-asia,9
2003,cadmium,9
2003,land use,9
2000,lead,9
2000,fish,9
2000,nitrogen,9
2001,acidification,9
2001,disturbance,9
2001,biodiversity,9
2001,climate,9
2006,biomass,9
2006,management,9
2006,environment,9
2006,speciation,9
2006,global change,9
2006,fragmentation,9
2006,estuary,9
2006,wetlands,9
2006,biomonitoring,9
2007,fragmentation,9
2007,ph,9
2007,modeling,9
2007,pahs,9
2007,long-range transport,9
2007,mexico,9
2007,bioavailability,9
2007,fire,9
2007,urbanization,9
2007,forest fragmentation,9
2007,reproduction,9
2007,cadmium,9
2007,population dynamics,9
2007,erosion,9
2007,landscape,9
2007,modelling,9
2007,enrichment factor,9
2007,lead,9
2004,ozone,9
2004,soil,9
2004,particulate matter,9
2004,fish,9
2004,metals,9
2004,long-range transport,9
2004,biomonitoring,9
2004,phosphorus,9
2005,contamination,9
2005,estuary,9
2005,fish,9
2005,precipitation,9
2005,nitrate,9
2014,metal,9
2014,trace metal,9
2014,coral reef,9
2014,salinity,9
2014,sedimentation,9
2014,rainwater,9
2014,restoration,9
2014,toxicity,9
2014,cyanobacteria,9
2014,diet,9
2014,surface water,9
2014,land cover change,9
2014,soils,9
2014,seasonality,9
2014,genotoxicity,9
2014,geomorphology,9
2014,bottom sediments,9
2008,hypoxia,9
2008,pollen,9
2008,lead,9
2008,macroalgae,9
2008,resilience,9
2008,europe,9
2008,temperature,9
2008,water framework directive,9
2008,bioaccumulation,9
2008,principal component analysis,9
2008,chemical composition,9
2008,long-range transport,9
2008,factor analysis,9
2008,vegetation,9
2008,ph,9
2008,air quality,9
2008,spain,9
2008,heavy metal,9
2009,indicators,9
2009,baltic sea,9
2009,ecosystem,9
2009,human impacts,9
2009,metal pollution,9
2009,anthropogenic influence,9
2009,charcoal,9
2009,stress,9
2009,seasonality,9
2009,chile,9
2009,adriatic sea,9
2009,temperature,9
2009,biomarkers,9
2009,portugal,9
2009,toxicity,9
2009,methane,9
2009,dispersal,9
2009,arctic,9
2009,seasonal variation,9
2009,particulate matter,9
2009,greenhouse gases,9
2009,growth,9
2009,precipitation,9
2009,invasion,9
2009,coral reefs,9
2009,lead isotopes,9
2009,nitrate,9
2009,distribution,9
2009,biogeochemistry,9
2011,anthropocene,9
2011,ecology,9
2011,transport,9
2011,urban ecology,9
2011,runoff,9
2011,greenhouse gases,9
2011,mangrove,9
2011,boreal forest,9
2011,pca,9
2011,population genetics,9
2011,genetic structure,9
2011,zooplankton,9
2011,extinction,9
2011,carbon sequestration,9
2011,population density,9
2011,multivariate statistics,9
2011,tibetan plateau,9
2011,aerosols,9
2011,land cover,9
2011,reproduction,9
2011,habitat fragmentation,9
2011,risk assessment,9
2011,biomass,9
2011,human activity,9
2010,drought,9
2010,acidification,9
2010,seasonal variation,9
2010,oxidative stress,9
2010,arctic,9
2010,survival,9
2010,population structure,9
2010,resilience,9
2010,pm10,9
2010,biogeochemistry,9
2010,hydrology,9
2010,population dynamics,9
2010,emissions,9
2010,long-range transport,9
2010,seagrass,9
2010,grazing,9
2010,biomass,9
2010,bacteria,9
2010,carbon cycle,9
2010,water,9
2010,mediterranean sea,9
2010,pm2.5,9
2013,lake sediments,9
2013,human activities,9
2013,landfill,9
2013,human disturbance,9
2013,acidification,9
2013,runoff,9
2013,spatial pattern,9
2013,land cover,9
2013,pollen analysis,9
2013,mortality,9
2013,iodine-129,9
2013,multiple stressors,9
2013,pah,9
2013,black carbon,9
2013,lake,9
2013,sources,9
2013,portugal,9
2013,biomarker,9
2013,australia,9
2013,dams,9
2013,dust,9
2013,sediment quality guidelines,9
2013,pm2.5,9
2013,paleoecology,9
2013,enso,9
2013,anthropogenic impacts,9
2013,community structure,9
2013,protected areas,9
2013,groundwater quality,9
2013,environment,9
2013,deposition,9
2013,soil contamination,9
2013,uranium,9
2013,sedimentation,9
2013,sea level rise,9
2013,human activity,9
2013,biogeochemistry,9
2013,population structure,9
2013,tropical forest,9
2013,land use change,9
2013,brazil,9
2012,modelling,9
2012,population dynamics,9
2012,phylogeography,9
2012,water framework directive,9
2012,ecosystem services,9
2012,contamination,9
2012,lead,9
2012,temperature,9
2012,wastewater,9
2012,salinity,9
2012,hypoxia,9
2012,competition,9
2012,anthropogenic pollution,9
2012,toxicity,9
2012,urban,9
2012,antarctica,9
1997,pollution,8
1997,holocene,8
1999,lead,8
1999,aerosols,8
1999,metals,8
1999,biomarkers,8
1998,trace metals,8
1998,geochemistry,8
1998,phytoplankton,8
1998,carbon dioxide,8
1998,disturbance,8
1998,nitrogen,8
2002,precipitation,8
2002,geochemistry,8
2002,radiative forcing,8
2002,soil,8
2002,diversity,8
2002,anthropogenic disturbance,8
2002,biomonitoring,8
2002,phosphorus,8
2002,diatoms,8
2002,land use,8
2002,trace metals,8
2003,pm2.5,8
2003,disturbance,8
2003,fish,8
2003,lead,8
2003,air quality,8
2000,modeling,8
2000,china,8
2000,deposition,8
2000,land use,8
2001,wetlands,8
2001,metals,8
2006,nitrate,8
2006,pm10,8
2006,precipitation,8
2006,carbon,8
2006,spatial distribution,8
2006,temperature,8
2006,mediterranean sea,8
2006,cadmium,8
2006,sources,8
2006,water,8
2006,toxicity,8
2007,carbon dioxide,8
2007,anthropogenic disturbances,8
2007,restoration,8
2007,brazil,8
2007,global change,8
2007,air quality,8
2007,temperature,8
2007,toxicity,8
2007,heavy metal,8
2007,predation,8
2007,usa,8
2007,salinity,8
2007,seagrass,8
2007,anthropogenic impacts,8
2004,transport,8
2004,cadmium,8
2004,trace elements,8
2004,land use,8
2004,southern ocean,8
2005,aerosols,8
2005,genetic diversity,8
2005,arsenic,8
2005,factor analysis,8
2005,groundwater,8
2005,monitoring,8
2005,nutrients,8
2005,lead,8
2005,soils,8
2005,late holocene,8
2005,pollen analysis,8
2005,phosphorus,8
2005,lake tanganyika,8
2005,soil erosion,8
2014,source,8
2014,hydrogeochemistry,8
2014,modis,8
2014,toxic metals,8
2014,fisheries,8
2014,population genetics,8
2014,land-use,8
2014,degradation,8
2014,competition,8
2014,land use change,8
2014,anthropogenic pressure,8
2014,sustainability,8
2014,mitochondrial dna,8
2014,zooplankton,8
2014,stress,8
2014,aod,8
2014,copper,8
2014,time series,8
2014,bioavailability,8
2014,co2,8
2014,macroinvertebrates,8
2014,climate variability,8
2014,southern ocean,8
2014,attribution,8
2014,floodplain,8
2014,climate sensitivity,8
2014,geoarchaeology,8
2014,landscape ecology,8
2008,acidification,8
2008,competition,8
2008,salinity,8
2008,coral reefs,8
2008,forest,8
2008,distribution,8
